Field1,Text,Text1,Text2,Text3,Text4,Text5,Text6
"Matheus Lima
@MatheuSantosLim
·
Feb 26
Melão zicou a LEV hauahaua
45",Matheus Lima,@MatheuSantosLim,Melão zicou a LEV hauahaua,Gustavo Melão,@melaogustavo,"6:02 AM · Feb 26, 2024","a LEV não pode perder esse ataque com 2 duelistas hein

#VCTAmericas"
"scarzinha
@scaryume
·
Feb 26
KKKKKKKKKKKKKKKKKJJJJJJJJKKKKKKJJJKJJJJJJJJJJKKKKKKKKJJJJJJJJJJJJKKKJJJKK

Po Melao ate eu to começando a acreditar nessa zica ai
1
3
128",scarzinha,@scaryume,"KKKKKKKKKKKKKKKKKJJJJJJJJKKKKKKJJJKJJJJJJJJJJKKKKKKKKJJJJJJJJJJJJKKKJJJKK

Po Melao ate eu to começando a acreditar nessa zica ai",Gustavo Melão,@melaogustavo,"6:02 AM · Feb 26, 2024","a LEV não pode perder esse ataque com 2 duelistas hein

#VCTAmericas"
"Mateus
@m4ttxl
·
Feb 26
kkkkkk
16",Mateus,@m4ttxl,kkkkkk,Gustavo Melão,@melaogustavo,"6:02 AM · Feb 26, 2024","a LEV não pode perder esse ataque com 2 duelistas hein

#VCTAmericas"
"giseLLLe 
@gijele
·
Feb 26
eita como ele zika
32",giseLLLe ,@gijele,eita como ele zika,Gustavo Melão,@melaogustavo,"6:02 AM · Feb 26, 2024","a LEV não pode perder esse ataque com 2 duelistas hein

#VCTAmericas"
"diboa
@diogaynho
·
Feb 26
Zika vem e Zika vai kkkkk
1
47",diboa,@diogaynho,Zika vem e Zika vai kkkkk,Gustavo Melão,@melaogustavo,"6:02 AM · Feb 26, 2024","a LEV não pode perder esse ataque com 2 duelistas hein

#VCTAmericas"
"francisco
@francis84492783
·
Feb 26
Cuando inviertes en los mejores jugadores, pero no inviertes en un buen coach 
1
118",francisco,@francis84492783,"Cuando inviertes en los mejores jugadores, pero no inviertes en un buen coach ",LEVIATAN,@LeviatanGG,"5:46 AM · Feb 26, 2024","ES AHORA

#VCTAmericas #VCT2024"
"Japin br
@soldadobotter
·
Feb 26
Aspa sem Ursinhos  
1
1
238",Japin br,@soldadobotter,Aspa sem Ursinhos  ,LEVIATAN,@LeviatanGG,"5:46 AM · Feb 26, 2024","ES AHORA

#VCTAmericas #VCT2024"
"Pancho
@panzhinoh
·
Feb 26
JAJAJAJAN KARMA PSG, NOZWER MANDA SALUDOS
7
191",Pancho,@panzhinoh,"JAJAJAJAN KARMA PSG, NOZWER MANDA SALUDOS",LEVIATAN,@LeviatanGG,"5:46 AM · Feb 26, 2024","ES AHORA

#VCTAmericas #VCT2024"
"Jeff Lee
@jeffleeag
·
Feb 26
go aspas
131",Jeff Lee,@jeffleeag,go aspas,LEVIATAN,@LeviatanGG,"5:46 AM · Feb 26, 2024","ES AHORA

#VCTAmericas #VCT2024"
"Lev Valorant 
@LevialorantBR
·
Feb 26
VAMOOO
1
159",Lev Valorant ,@LevialorantBR,VAMOOO,LEVIATAN,@LeviatanGG,"5:46 AM · Feb 26, 2024","ES AHORA

#VCTAmericas #VCT2024"
"tofu
@_tofuzinho
·
Feb 26
Paga a recisão desse cara, pelo amor de Deus
70",tofu,@_tofuzinho,"Paga a recisão desse cara, pelo amor de Deus",LEVIATAN,@LeviatanGG,"5:42 AM · Feb 26, 2024","Ya estamos en vivo vs 
@Sentinels
  

#VCTAmericas #VCT2024"
"Tyler
@tylerrlarocca
·
Feb 26
Maybe throw Curry back in there
3
68
8K",Tyler,@tylerrlarocca,Maybe throw Curry back in there,Valorant News,@ValorINTEL,"5:16 AM · Feb 26, 2024","Cloud9 will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament"
"user
@camernn7
·
Feb 26
Dogpiss hopeless team
338",user,@camernn7,Dogpiss hopeless team,Valorant News,@ValorINTEL,"5:16 AM · Feb 26, 2024","Cloud9 will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament"
"Lelouch
@Lelouch61730770
·
Feb 26
That oxy pic is 
1.7K",Lelouch,@Lelouch61730770,That oxy pic is ,Valorant News,@ValorINTEL,"5:16 AM · Feb 26, 2024","Cloud9 will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament"
"PsychoLogical 
@PsychoLogicalHD
·
Feb 26
I think someone's getting kicked or benched later yes?
1
3
5.3K",PsychoLogical ,@PsychoLogicalHD,I think someone's getting kicked or benched later yes?,Valorant News,@ValorINTEL,"5:16 AM · Feb 26, 2024","Cloud9 will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament"
"Sonata
@Sonata89
·
Feb 26
Why again did they sack their coach and a good IGL in Runi? Going back to Vanity was a big mistake.
1
697",Sonata,@Sonata89,Why again did they sack their coach and a good IGL in Runi? Going back to Vanity was a big mistake.,Valorant News,@ValorINTEL,"5:16 AM · Feb 26, 2024","Cloud9 will not qualify for VCT Masters Madrid 

They have been eliminated from the #VCTAmericas Kickoff Tournament"
"leyla
@Risval25
·
Feb 26
Jajajajaja buena jajaja el keznit deous es como si fuera una mezcla entre Hinata y el libero jajajajajajj
773",leyla,@Risval25,Jajajajaja buena jajaja el keznit deous es como si fuera una mezcla entre Hinata y el libero jajajajajajj,KRÜ Esports,@KRUesports,"4:11 AM · Feb 26, 2024","Solo queda un último spot en Playoffs 

Its gonna be a fun day for #VCTAmericas"
"janita
@shooniebu
·
Feb 26
me encanta este crossover
751",janita,@shooniebu,me encanta este crossover,KRÜ Esports,@KRUesports,"4:11 AM · Feb 26, 2024","Solo queda un último spot en Playoffs 

Its gonna be a fun day for #VCTAmericas"
"Jair Alvarez
@JairAlvarezz20
·
Feb 26
Ya casiiii JAJAAJJAA
116",Jair Alvarez,@JairAlvarezz20,Ya casiiii JAJAAJJAA,Jota,@JotaFlx,"2:30 AM · Feb 26, 2024"," PREDICCIONES DÍA 6 - #VCTAmericas 

 MIBR 2-1 C9 
 SEN 2-1 LEV 
G2 1-2 KRÜ 

 Si acierto los resultados, SORTEO x1 CÁPSULA VCT a elegir entre todos los que interactuéis aquí."
"El Men Dominguez
@MrMenDominguez
·
Feb 26
Ojito?
129",El Men Dominguez,@MrMenDominguez,Ojito?,Jota,@JotaFlx,"2:30 AM · Feb 26, 2024"," PREDICCIONES DÍA 6 - #VCTAmericas 

 MIBR 2-1 C9 
 SEN 2-1 LEV 
G2 1-2 KRÜ 

 Si acierto los resultados, SORTEO x1 CÁPSULA VCT a elegir entre todos los que interactuéis aquí."
"Shadow
@NGShadow23
·
Feb 26
Confío en kru loco
308",Shadow,@NGShadow23,Confío en kru loco,Jota,@JotaFlx,"2:30 AM · Feb 26, 2024"," PREDICCIONES DÍA 6 - #VCTAmericas 

 MIBR 2-1 C9 
 SEN 2-1 LEV 
G2 1-2 KRÜ 

 Si acierto los resultados, SORTEO x1 CÁPSULA VCT a elegir entre todos los que interactuéis aquí."
"SK ʏʌᴏᴛᴢɪN.神
@yaotziN_twitch
·
Feb 26
IT'S GONNA BE FUN! GL
1
76",SK ʏʌᴏᴛᴢɪN.神,@yaotziN_twitch,IT'S GONNA BE FUN! GL,LEV itopata,@ItopataOW,"2:18 AM · Feb 26, 2024","Playing 
@Sentinels
 at 3pm pst. 
No more room for error !!
#VCTAmericas"
"Untiltabl3
@untiltabl
·
Feb 26
1
91",Untiltabl3,@untiltabl,,LEV itopata,@ItopataOW,"2:18 AM · Feb 26, 2024","Playing 
@Sentinels
 at 3pm pst. 
No more room for error !!
#VCTAmericas"
"Dryad
@DanDryad
·
2h
salió esta un ratico
7
11
2.1K
21K",Dryad,@DanDryad,salió esta un ratico,LEV itopata,@ItopataOW,"2:18 AM · Feb 26, 2024","Playing 
@Sentinels
 at 3pm pst. 
No more room for error !!
#VCTAmericas"
"day
@drvmf
·
Feb 26
he is coming
GIF
10
905",day,@drvmf,he is coming,VALORANT Esports NA,@valesports_na,"12:30 AM · Feb 26, 2024","Our second match of the day is another rematch the people have been waiting for! #VCTAmericas

 
@Sentinels
 vs. 
@LeviatanGG
 
 3PM PT
 http://valorantesports.com"
"Vardhan Chauhan
@VardhanChauhan6
·
Feb 25
Ya de
31",Vardhan Chauhan,@VardhanChauhan6,Ya de,moogz,@moogz__,"10:52 PM · Feb 25, 2024","me trying to keep up with the valorant games today 
#VCT #VCTCN #VCTPacific #VCTEMEA #VCTAmericas"
"Vardhan Chauhan
@VardhanChauhan6
·
Feb 25
Us fr
30",Vardhan Chauhan,@VardhanChauhan6,Us fr,moogz,@moogz__,"10:52 PM · Feb 25, 2024","me trying to keep up with the valorant games today 
#VCT #VCTCN #VCTPacific #VCTEMEA #VCTAmericas"
"orlando
@rmanuels
·
Feb 25
lesgo 12 hours stream
4
1.3K",orlando,@rmanuels,lesgo 12 hours stream,Heretics m1xwell,@Mixwell,"7:50 PM · Feb 25, 2024","Día intenso hoy, 6 partidos.
#VCTEMEA  
- 14:00 Team Vitality vs GentleMates
- 17:00 Karmine Corp vs FUT
- 20:00 KOI vs Team Liquid
#VCTAmericas 
- 21:00 Cloud9 vs MIBR
- 00:00 Leviatán vs Sentinels
- 03:00 G2 esports vs KRÜ Esports
 En directo en la mejor watch party "
"ΛT Aธh
@ashdaystar
·
Feb 25
Un dia con padre, que mas se puede pedir 
697",ΛT Aธh,@ashdaystar,"Un dia con padre, que mas se puede pedir ",Heretics m1xwell,@Mixwell,"7:50 PM · Feb 25, 2024","Día intenso hoy, 6 partidos.
#VCTEMEA  
- 14:00 Team Vitality vs GentleMates
- 17:00 Karmine Corp vs FUT
- 20:00 KOI vs Team Liquid
#VCTAmericas 
- 21:00 Cloud9 vs MIBR
- 00:00 Leviatán vs Sentinels
- 03:00 G2 esports vs KRÜ Esports
 En directo en la mejor watch party "
"John Rick
@JhonRick_OF
·
Feb 25
hoy gana  
Vitality 
FUT 
Liquid  

Cloud9 
Levi 
G2  

Ojala pierda KRU, Keznit vende smoke
2
1.1K",John Rick,@JhonRick_OF,"hoy gana  
Vitality 
FUT 
Liquid  

Cloud9 
Levi 
G2  

Ojala pierda KRU, Keznit vende smoke",Heretics m1xwell,@Mixwell,"7:50 PM · Feb 25, 2024","Día intenso hoy, 6 partidos.
#VCTEMEA  
- 14:00 Team Vitality vs GentleMates
- 17:00 Karmine Corp vs FUT
- 20:00 KOI vs Team Liquid
#VCTAmericas 
- 21:00 Cloud9 vs MIBR
- 00:00 Leviatán vs Sentinels
- 03:00 G2 esports vs KRÜ Esports
 En directo en la mejor watch party "
"Calva/ばきゅまる
@Calva42326290
·
Feb 25
もうさ、EG誰がロースターでも強いやん。Potterが神？
4
8K",Calva/ばきゅまる,@Calva42326290,もうさ、EG誰がロースターでも強いやん。Potterが神？,HR7,@fps_hr7,"2:57 PM · Feb 25, 2024","【神回】
現世界王者jawgemoが魅せる衝撃の「デッドロック伏線サー」

#VCTAmericas"
"tikuwa
@Fntoyaaa
·
Feb 25
流石に天才すぎか？

もっとデッドロック研究されてほしいわ
1
11K",tikuwa,@Fntoyaaa,"流石に天才すぎか？

もっとデッドロック研究されてほしいわ",HR7,@fps_hr7,"2:57 PM · Feb 25, 2024","【神回】
現世界王者jawgemoが魅せる衝撃の「デッドロック伏線サー」

#VCTAmericas"
"Lion Shekh
@slionshekh
·
Feb 25
Quote
Lion Shekh
@ilionshekh
·
Feb 25
Absolutely beautiful 

Tunisian football fans in support of Palestine! 

#FreePalestine #GazaCeasefire 
#GazaGenocide #GazaCeasefireNow 
#IsraeliNewNazism #IsraelTerrorist
#israelterroriststate #فلسطين_الان
#PalestineGenocide #ARSNEW #viralvideo #WendyWilliams #IREvWAL
Show more
10K",Lion Shekh,@slionshekh,,HR7,@fps_hr7,"2:57 PM · Feb 25, 2024","【神回】
現世界王者jawgemoが魅せる衝撃の「デッドロック伏線サー」

#VCTAmericas"
"Reece 
@JustSnipes
·
Feb 25
1
349",Reece ,@JustSnipes,,colinyoungwolff #VALORANTmasters,@colinyoungwolff,"9:17 AM · Feb 25, 2024",Day 6 at #VCTAmericas
"ZER Loupiote
@louhngle
·
Feb 25
as talented as always 
2
1.3K",ZER Loupiote,@louhngle,as talented as always ,colinyoungwolff #VALORANTmasters,@colinyoungwolff,"9:17 AM · Feb 25, 2024",Day 6 at #VCTAmericas
"Yazzy
@yazzyxz
·
Feb 25
look at 
@DerrekOW
 so inspirational
2
226",Yazzy,@yazzyxz,look at ,colinyoungwolff #VALORANTmasters,@colinyoungwolff,"9:17 AM · Feb 25, 2024",Day 6 at #VCTAmericas
"mimi
@aEvilcat
·
1h
zekken is the public transit to tenz's walkable city
24
87
2.4K
39K",mimi,@aEvilcat,zekken is the public transit to tenz's walkable city,colinyoungwolff #VALORANTmasters,@colinyoungwolff,"9:17 AM · Feb 25, 2024",Day 6 at #VCTAmericas
"Mitch Leslie
@ubershouts
·
Feb 25
Thank u king 
2
110",Mitch Leslie,@ubershouts,Thank u king ,Mitch Leslie,@ubershouts,"8:11 AM · Feb 25, 2024","Getting comfortable now on the #VCTAmericas desk! What a wild day, great to see 
@EvilGeniuses
 surpass expectations yet again "
"Mitch Leslie
@ubershouts
·
Feb 25
Thank you brother big shoes to fill!
7
1.2K",Mitch Leslie,@ubershouts,Thank you brother big shoes to fill!,Mitch Leslie,@ubershouts,"8:11 AM · Feb 25, 2024","Getting comfortable now on the #VCTAmericas desk! What a wild day, great to see 
@EvilGeniuses
 surpass expectations yet again "
"PirateFlag
@CullanSmith
·
Feb 25
@travissmithJP
133",PirateFlag,@CullanSmith,,Mitch Leslie,@ubershouts,"8:11 AM · Feb 25, 2024","Getting comfortable now on the #VCTAmericas desk! What a wild day, great to see 
@EvilGeniuses
 surpass expectations yet again "
"Tarun Agarwal
@aapkon__
·
Feb 25
Give us LOUD VS EG NOW 
@valesports_na
 
4
1.1K",Tarun Agarwal,@aapkon__,Give us LOUD VS EG NOW ,VALORANT Esports NA,@valesports_na,"7:43 AM · Feb 25, 2024","The first time we've seen Deadlock in #VCTAmericas!


@omgitspotter
 shares her thoughts on innovating within the game!"
"averse
@o_Averse
·
Feb 25
Hats off to 
@jawgemo
 mans is a leader
6
2.1K",averse,@o_Averse,Hats off to ,VALORANT Esports NA,@valesports_na,"7:43 AM · Feb 25, 2024","The first time we've seen Deadlock in #VCTAmericas!


@omgitspotter
 shares her thoughts on innovating within the game!"
"Boostio_mom
@Flybynight271
·
Feb 25
So much fun.
6
931",Boostio_mom,@Flybynight271,So much fun.,colinyoungwolff #VALORANTmasters,@colinyoungwolff,"7:38 AM · Feb 25, 2024","They back 
@EvilGeniuses
 #VCTAmericas"
"EG JAWGEMO
@jawgemo
·
Feb 25
Dat my goat
86
3.4K",EG JAWGEMO,@jawgemo,Dat my goat,VALORANT Esports NA,@valesports_na,"7:34 AM · Feb 25, 2024","He was indeed farming.


@supamen
 is your MVP of the series! #VCTAmericas"
"VamosEG
@VamosEG
·
Feb 25
She Laughed
2
7
424
6.4K",VamosEG,@VamosEG,She Laughed,Lembo,@Lembo006,"7:31 AM · Feb 25, 2024","OJO: Victoria de Evil Geniuses por 2-0 sobre G2 en #VCTAmericas

Llega pronto la sorpresa de EG siendo el primer equipo de VCT en usar Deadlock y poniéndose a un BO3 de una Masters pese a cambiar 4 jugadores. ¿Efecto Potter? "
"Bossay
@GabrielBossay
·
Feb 25
Why does he talk like an NBA or NFL athlete?
2
5
734",Bossay,@GabrielBossay,Why does he talk like an NBA or NFL athlete?,VALORANT Esports NA,@valesports_na,"7:30 AM · Feb 25, 2024","""That boy was farmin""


@jawgemo
 shares how he was able to use Deadlock to set up his teammates for success! #VCTAmericas"
"EG VINNI
@Vinnivlr
·
Feb 25
LETS GO
1
610",EG VINNI,@Vinnivlr,LETS GO,VALORANT Esports NA,@valesports_na,"7:30 AM · Feb 25, 2024","""That boy was farmin""


@jawgemo
 shares how he was able to use Deadlock to set up his teammates for success! #VCTAmericas"
"blaze
@blu_embers
·
Feb 25
Congratulations EG love this 
2
650",blaze,@blu_embers,Congratulations EG love this ,VALORANT Esports NA,@valesports_na,"7:30 AM · Feb 25, 2024","""That boy was farmin""


@jawgemo
 shares how he was able to use Deadlock to set up his teammates for success! #VCTAmericas"
"Steve “Kylo” Kyriakou
@skyriakou
·
Feb 25
That deadlock utility was so well prepped.
36
3.7K",Steve “Kylo” Kyriakou,@skyriakou,That deadlock utility was so well prepped.,DRX LotharHS,@LotharHS,"7:26 AM · Feb 25, 2024","Man, EG doesnt deserve its VAL teams. 
Potter and co are doing it again. 
#VCTAmericas"
"Sync0
@PrasunAakash1
·
Feb 25
People talking about poaching various players last year and not being able to. BRO HOW ARE PEOPLE NOT TRYING TO GET POTTER? she is one of the best coaches imo. ( No one picked mce too so idk what world am I living in)
2
1
11
6.7K",Sync0,@PrasunAakash1,People talking about poaching various players last year and not being able to. BRO HOW ARE PEOPLE NOT TRYING TO GET POTTER? she is one of the best coaches imo. ( No one picked mce too so idk what world am I living in),DRX LotharHS,@LotharHS,"7:26 AM · Feb 25, 2024","Man, EG doesnt deserve its VAL teams. 
Potter and co are doing it again. 
#VCTAmericas"
"Sonata
@Sonata89
·
Feb 25
Great team, bad org. Unfortunate...
36
3.7K",Sonata,@Sonata89,"Great team, bad org. Unfortunate...",DRX LotharHS,@LotharHS,"7:26 AM · Feb 25, 2024","Man, EG doesnt deserve its VAL teams. 
Potter and co are doing it again. 
#VCTAmericas"
"Gen.G Munchkin
@MUNCHKING_
·
23h
I know there is no no reason for me to do a trash talk in a game. The most important thing for our team’s mood and I will do it anytime if we need it. Sorry all the fans and players who took it offensive.
301
477
14K
970K",Gen.G Munchkin,@MUNCHKING_,I know there is no no reason for me to do a trash talk in a game. The most important thing for our team’s mood and I will do it anytime if we need it. Sorry all the fans and players who took it offensive.,DRX LotharHS,@LotharHS,"7:26 AM · Feb 25, 2024","Man, EG doesnt deserve its VAL teams. 
Potter and co are doing it again. 
#VCTAmericas"
"FNATIC Boaster
@OfficialBoaster
·
3h
20
340
5.2K
112K",FNATIC Boaster,@OfficialBoaster,,DRX LotharHS,@LotharHS,"7:26 AM · Feb 25, 2024","Man, EG doesnt deserve its VAL teams. 
Potter and co are doing it again. 
#VCTAmericas"
"Pliant
@HectoOr21
·
Feb 25
W
344",Pliant,@HectoOr21,W,VamosEG,@VamosEG,"7:24 AM · Feb 25, 2024","GANAMOS 2-0

Volvieron a dudar. Y lo volvimos a hacer.

Estamos en PLAYOFFS. #VCTAmericas"
"Benjamín Vergara
@benjaignx
·
Feb 25
me vas a quitar a todo el equipo? ta bien papito me armo otro  Potter masterclass
6
439",Benjamín Vergara,@benjaignx,me vas a quitar a todo el equipo? ta bien papito me armo otro ,VamosEG,@VamosEG,"7:24 AM · Feb 25, 2024","GANAMOS 2-0

Volvieron a dudar. Y lo volvimos a hacer.

Estamos en PLAYOFFS. #VCTAmericas"
"Abelisho
@tapiz_abel
·
Feb 27
Demostrando poderío y talento vamos EG
15",Abelisho,@tapiz_abel,Demostrando poderío y talento vamos EG,VamosEG,@VamosEG,"7:24 AM · Feb 25, 2024","GANAMOS 2-0

Volvieron a dudar. Y lo volvimos a hacer.

Estamos en PLAYOFFS. #VCTAmericas"
"Moctar Ayeva
@smgfrenzygc
·
Feb 25
LETS GOOOOOO
871",Moctar Ayeva,@smgfrenzygc,LETS GOOOOOO,Evil Geniuses,@EvilGeniuses,"7:24 AM · Feb 25, 2024",PLAYOFFS BOUND. #VCTAmericas
"mari
@mar1_vlr
·
Feb 25
when I'm in a being the goat competition and my opponent is Derrek Overwatch
GIF
1
371",mari,@mar1_vlr,when I'm in a being the goat competition and my opponent is Derrek Overwatch,Evil Geniuses,@EvilGeniuses,"7:24 AM · Feb 25, 2024",PLAYOFFS BOUND. #VCTAmericas
"iBUYPOWER
@iBUYPOWER
·
Feb 25
can't wait for another ace? we're having a VCT Americas Kickoff SALE on the PCs you see on stage NOW until 2/28
Quote
iBUYPOWER
@iBUYPOWER
·
Feb 21
iBUYPOWER x VCT Americas Kickoff PC SALE

VCT Americas Kickoff Weekend 1 just ended, but the fire is still burning. It's time for you to recreate the aces you saw on stage with an upgrade to your setup, just like the pros 

 | https://ibp.gg/VCT-Americas-KickOff…
Show more
1
12
8.7K",iBUYPOWER,@iBUYPOWER,can't wait for another ace? we're having a VCT Americas Kickoff SALE on the PCs you see on stage NOW until 2/28,iBUYPOWER,@iBUYPOWER,"7:17 AM · Feb 25, 2024","FIRST ace of the weekend UNLOCKED BY 
@JonahP_
 

enter below for your chance to win!
https://giv.gg/vctamericas-w2

#UnlockYourAce #VCTAmericas 
@valesports_na"
"NaughtyMiroku
@NaughtyMiroku
·
Feb 25
first one of the weekend!!
184",NaughtyMiroku,@NaughtyMiroku,first one of the weekend!!,VALORANT Esports NA,@valesports_na,"7:16 AM · Feb 25, 2024","AN ACE FROM 
@JonahP_
!!!

#VCTAmericas | #UnlockYourAce"
"Kevin Mark Galero
@KevinMarkGaler1
·
Feb 25
#UnlockYourAce 
@iBUYPOWER
51",Kevin Mark Galero,@KevinMarkGaler1,#UnlockYourAce,VALORANT Esports NA,@valesports_na,"7:16 AM · Feb 25, 2024","AN ACE FROM 
@JonahP_
!!!

#VCTAmericas | #UnlockYourAce"
"robopapp
@robopapp93
·
Feb 25
@iBUYPOWER
 #UnlockYourAce
38",robopapp,@robopapp93, ,VALORANT Esports NA,@valesports_na,"7:16 AM · Feb 25, 2024","AN ACE FROM 
@JonahP_
!!!

#VCTAmericas | #UnlockYourAce"
"Tariq
@TariqWhoAsked
·
Feb 25
UNLOCK IT #UnLockYourAce
79",Tariq,@TariqWhoAsked,UNLOCK IT ,VALORANT Esports NA,@valesports_na,"7:16 AM · Feb 25, 2024","AN ACE FROM 
@JonahP_
!!!

#VCTAmericas | #UnlockYourAce"
"Peter Thompson
@pathompson2k
·
Feb 25
@iBUYPOWER
 #UNLOCKYOURACE
53",Peter Thompson,@pathompson2k, ,VALORANT Esports NA,@valesports_na,"7:16 AM · Feb 25, 2024","AN ACE FROM 
@JonahP_
!!!

#VCTAmericas | #UnlockYourAce"
"Bl8der81
@Bl8der81
·
Feb 25
JonahP! #unlockyourACE
40",Bl8der81,@Bl8der81,JonahP! ,iBUYPOWER,@iBUYPOWER,"6:48 AM · Feb 25, 2024",scared if i look away for one second someone's gonna ace...  #VCTAmericas
"Qor Grizz
@LilGrizzlyyy
·
Feb 25
yooo lemme
Hold a pc? Jonah just aced
1
1
342",Qor Grizz,@LilGrizzlyyy,"yooo lemme
Hold a pc? Jonah just aced",iBUYPOWER,@iBUYPOWER,"6:48 AM · Feb 25, 2024",scared if i look away for one second someone's gonna ace...  #VCTAmericas
"Makah
@MakahFPS
·
Feb 25
#UNLOCKYOURACE
JonahP got his hahah
1
2
145",Makah,@MakahFPS,#UNLOCKYOURACE,iBUYPOWER,@iBUYPOWER,"6:48 AM · Feb 25, 2024",scared if i look away for one second someone's gonna ace...  #VCTAmericas
"Scav
@ScavLostScav
·
Feb 25
#UnlockYourAce Thanks JonahP
40",Scav,@ScavLostScav,#UnlockYourAce,iBUYPOWER,@iBUYPOWER,"6:48 AM · Feb 25, 2024",scared if i look away for one second someone's gonna ace...  #VCTAmericas
"Kevin
@kevin1234gg
·
Feb 25
#unlockyourace the professor
1
56",Kevin,@kevin1234gg,#unlockyourace,iBUYPOWER,@iBUYPOWER,"6:48 AM · Feb 25, 2024",scared if i look away for one second someone's gonna ace...  #VCTAmericas
"Rina Pinon
@Rinawr
·
Feb 25
#UNLOCKYOURACE sova diff  send a pc over to the UK 
1
41",Rina Pinon,@Rinawr,#UNLOCKYOURACE,iBUYPOWER,@iBUYPOWER,"6:48 AM · Feb 25, 2024",scared if i look away for one second someone's gonna ace...  #VCTAmericas
"TheStumpinator
@00Stumpeh
·
Feb 25
You've done it!
34",TheStumpinator,@00Stumpeh,You've done it!,iBUYPOWER,@iBUYPOWER,"6:48 AM · Feb 25, 2024",scared if i look away for one second someone's gonna ace...  #VCTAmericas
"Aizen | Brawl Stars
@BetrivialL13712
·
Feb 25
Hope your watching
86",Aizen | Brawl Stars,@BetrivialL13712,Hope your watching,iBUYPOWER,@iBUYPOWER,"6:48 AM · Feb 25, 2024",scared if i look away for one second someone's gonna ace...  #VCTAmericas
"odin :)
@OdinKaBeta
·
Feb 25
Three words. DAT BOY JAW!
3
470",odin :),@OdinKaBeta,Three words. DAT BOY JAW!,VALORANT Esports NA,@valesports_na,"6:34 AM · Feb 25, 2024","A Deadlock ult and 4K from 
@jawgemo
!


@EvilGeniuses
 | #VCTAmericas"
"SK1LLZ
@igsk1llz
·
Feb 25
Deadlock meta coming, on ICEBOX DL is so good
233",SK1LLZ,@igsk1llz,"Deadlock meta coming, on ICEBOX DL is so good",VALORANT Esports NA,@valesports_na,"6:34 AM · Feb 25, 2024","A Deadlock ult and 4K from 
@jawgemo
!


@EvilGeniuses
 | #VCTAmericas"
"Alyssa the Tall
@AlyssaTheAmazon
·
Feb 25
HIM
1
608",Alyssa the Tall,@AlyssaTheAmazon,HIM,VALORANT Esports NA,@valesports_na,"6:34 AM · Feb 25, 2024","A Deadlock ult and 4K from 
@jawgemo
!


@EvilGeniuses
 | #VCTAmericas"
"Cohburg
@cohburg
·
Feb 25
THAT PALWORLD GRIND PAYIN OFF 
@jawgemo
1
455",Cohburg,@cohburg,THAT PALWORLD GRIND PAYIN OFF ,VALORANT Esports NA,@valesports_na,"6:34 AM · Feb 25, 2024","A Deadlock ult and 4K from 
@jawgemo
!


@EvilGeniuses
 | #VCTAmericas"
"Kyle Calkins
@kyleccalkins
·
Feb 25
.
@Preeti_Riot
 what have you done?!
3
2.8K",Kyle Calkins,@kyleccalkins,.,sapphiRe,@sapphiReGG,"6:29 AM · Feb 25, 2024","observing EG vs G2

Derrek and jawgemo keep making this cute spray design together 

#VCTAmericas"
"Tyrannosaurus Flex
@jmorris620
·
Feb 26
A great behind the scenes! Thank you!
315",Tyrannosaurus Flex,@jmorris620,A great behind the scenes! Thank you!,sapphiRe,@sapphiReGG,"6:29 AM · Feb 25, 2024","observing EG vs G2

Derrek and jawgemo keep making this cute spray design together 

#VCTAmericas"
"VamosEG
@VamosEG
·
Feb 25
BASADO
1
97",VamosEG,@VamosEG,BASADO,VamosEG,@VamosEG,"6:12 AM · Feb 25, 2024","DIMOS VUELTA UN 0-7.

EG 1
G2 0

#VCTAmericas"
"Verdin #DinoRaus 
@verdin_sge
·
Feb 25
VAMOOOOOOOOSS
2
137",Verdin #DinoRaus ,@verdin_sge,VAMOOOOOOOOSS,VamosEG,@VamosEG,"6:12 AM · Feb 25, 2024","DIMOS VUELTA UN 0-7.

EG 1
G2 0

#VCTAmericas"
"Evil Geniuses
@EvilGeniuses
·
Feb 25
thanks boss
5
1.2K",Evil Geniuses,@EvilGeniuses,thanks boss,Evil Geniuses,@EvilGeniuses,"6:11 AM · Feb 25, 2024",comeback kings #VCTAmericas
"Devarsh T
@DevarshThaker
·
Feb 25
Potter starts, players execute 
1
827",Devarsh T,@DevarshThaker,"Potter starts, players execute ",Evil Geniuses,@EvilGeniuses,"6:11 AM · Feb 25, 2024",comeback kings #VCTAmericas
"odin :)
@OdinKaBeta
·
Feb 25
What a showing from all the boys, especially 
@DerrekOW
 showing that he’s still a world class player!
369",odin :),@OdinKaBeta,"What a showing from all the boys, especially ",Evil Geniuses,@EvilGeniuses,"6:11 AM · Feb 25, 2024",comeback kings #VCTAmericas
"Oscar
@OscarRincone
·
Feb 25
Potter the goat
7
1.9K",Oscar,@OscarRincone,Potter the goat,VALORANT Esports NA,@valesports_na,"6:10 AM · Feb 25, 2024","WHAT A COMEBACK


@EvilGeniuses
 bring it back on Sunset to lead the series 1-0! Icebox is up next. #VCTAmericas 

 http://valorantesports.com"
